"","name","country.etc","pop","lat","long","capital"
"43081","Zurrieq","MLT",9196,35.84,14.47,0
"43082","Zuru","NGA",24751,11.43,5.23,0
"43083","Zurzach","CHE",4278,47.6,8.3,0
"43084","Zushi","JPN",60392,35.3,139.58,0
"43085","Zutendaal","BEL",7010,50.93,5.57,0
"43086","Zutphen","NLD",35831,52.14,6.2,0
"43087","Zuunharaa","MNG",19093,48.85,106.45,0
"43088","Zuunmod","MNG",18048,47.71,106.95,0
"43089","Zuwarah","LBY",184228,32.95,12.09,0
"43090","Zuwarat","MRT",45828,22.73,-12.49,0
"43091","Zuya","UKR",6617,45.05,34.33,0
"43092","Zuzemberk","SVN",1053,45.83,14.93,0
"43093","Zuzwil","CHE",4301,47.47,9.12,0
"43094","Zvecka","SRB",6192,44.64,20.16,0
"43095","Zvenyhorodka","UKR",18987,49.08,30.97,0
"43096","Zverevo","RUS",24848,48.02,40.12,0
"43097","Zvishavane","ZWE",36090,-20.33,30.05,0
"43098","Zvolen","SVK",44687,48.58,19.14,0
"43099","Zvoristea","ROU",6261,47.83,26.28,0
"43100","Zvornik","BIH",7893,44.39,19.1,0
"43101","Zwalm","BEL",7698,50.78,3.71,0
"43102","Zwedru","LBR",26062,6.07,-8.13,0
"43103","Zweibrucken","DEU",34945,49.25,7.37,0
"43104","Zweisimmen","CHE",2798,46.55,7.37,0
"43105","Zwettl","AUT",11736,48.61,15.17,0
"43106","Zwevegem","BEL",23333,50.8,3.33,0
"43107","Zwickau","DEU",97740,50.72,12.5,0
"43108","Zwijndrecht","BEL",18409,51.22,4.33,0
"43109","Zwijndrecht","NLD",46007,51.82,4.64,0
"43110","Zwingen","CHE",2189,47.43,7.52,0
"43111","Zwolle","NLD",112730,52.52,6.09,0
"43112","Zychlin","POL",8726,52.25,19.62,0
"43113","Zygi","CYP",531,34.73,33.34,0
"43114","Zymna Voda","UKR",9515,49.81,23.88,0
"43115","Zymohir'ya","UKR",10776,48.59,38.93,0
"43116","Zyrardow","POL",41022,52.06,20.45,0
"43117","Zyryanovsk","KAZ",44744,49.75,84.26,0
"43118","Zytkavicy","BLR",13500,52.22,27.86,0
"43119","Zywiec","POL",31905,49.87,19.18,0
"43120","ad-Da'iyah","KWT",16514,29.33,47.98,0
"43121","ad-Dabbah","SDN",11939,18.05,30.95,0
"43122","ad-Dahirah","QAT",15944,25.91,51.58,0
"43123","ad-Dahlah","ESH",67468,23.71,-15.93,0
"43124","ad-Dahmani","TUN",15275,35.95,8.83,0
"43125","ad-Damazin","SDN",199667,11.77,34.35,0
"43126","ad-Damir","SDN",109740,17.59,33.96,0
"43127","ad-Dammam","SAU",793553,26.43,50.1,0
"43128","ad-Dana","SYR",22869,36.22,36.77,0
"43129","ad-Dar-al-Bayda","DZA",39173,36.7,3.2,0
"43130","ad-Darb","SAU",5497,17.73,42.25,0
"43131","ad-Darbasiyah","SYR",21865,37.07,40.65,0
"43132","ad-Dasmah","KWT",18619,29.37,48,0
"43133","ad-Dawadimi","SAU",55895,24.49,44.38,0
"43134","ad-Dilam","SAU",35823,24,47.17,0
"43135","ad-Dillinj","SDN",37763,12.04,29.66,0
"43136","ad-Dindar","SDN",15447,13.2,34.16,0
"43137","ad-Dir'iyah","SAU",35026,24.75,46.57,0
"43138","ad-Diwaniyah","IRQ",326055,32,44.93,0
"43139","ad-Du'ayn","SDN",225569,11.43,26.16,0
"43140","ad-Dubay'ah","SAU",6000,24.1,47.17,0
"43141","ad-Duhaysah","PSE",9393,31.68,35.17,0
"43142","ad-Dujayl","IRQ",27157,33.85,44.23,0
"43143","ad-Dulayl","JOR",19200,32.15,36.05,0
"43144","ad-Duwaym","SDN",90184,13.99,32.3,0
"43145","al-'Abbasiyah","SDN",12421,12.17,31.3,0
"43146","al-'Afrun","DZA",43474,36.47,2.61,0
"43147","al-'Ala","TUN",2976,35.62,9.55,0
"43148","al-'Aliyah","TUN",16221,37.17,10.03,0
"43149","al-'Aliyah wal-Hadra'","SAU",7954,16.58,42.96,0
"43150","al-'Amarah","IRQ",329800,31.85,47.17,0
"43151","al-'Aqabah","JOR",91728,29.53,35,0
"43152","al-'Aqaylah","KWT",972,29.17,48.1,0
"43153","al-'Aqiq","SAU",12877,20.27,41.67,0
"43154","al-'Araqah","PSE",2123,32.48,35.21,0
"43155","al-'Ardiyah","KWT",56990,29.29,47.88,0
"43156","al-'Arrub","PSE",8343,31.62,35.13,0
"43157","al-'Arusah","TUN",2755,36.38,9.45,0
"43158","al-'Asarah","SYR",26140,34.92,40.56,0
"43159","al-'Aturiyah","QAT",1285,25.53,51.23,0
"43160","al-'Awamiyah","SAU",26204,26.59,49.99,0
"43161","al-'Awaynat","DZA",34444,35.87,7.89,0
"43162","al-'Awja","PSE",4009,31.95,35.4,0
"43163","al-'Ayn","TUN",38222,34.77,10.78,0
"43164","al-'Ayn","ARE",426985,24.23,55.74,0
"43165","al-'Ayn al-Bayda","JOR",7946,31.88,36.9,0
"43166","al-'Ayun","ESH",188084,27.16,-13.2,1
"43167","al-'Ayzariyah","PSE",16337,31.77,35.27,0
"43168","al-'Aziziyah","IRQ",46679,32.91,45.07,0
"43169","al-'Aziziyah","LBY",294921,32.53,13.02,0
"43170","al-'Ubaydiyah","PSE",8556,31.74,35.29,0
"43171","al-'Udayliyah","KWT",18491,29.3,47.96,0
"43172","al-'Ula","SAU",30491,26.63,37.92,0
"43173","al-'Ulayyah","SAU",17875,19.61,41.97,0
"43174","al-'Ulmah","DZA",131816,36.16,5.69,0
"43175","al-'Umran","SAU",16001,25.42,49.72,0
"43176","al-'Uwayqilah","SAU",12225,30.36,42.24,0
"43177","al-'Uyawn","KWT",33303,29.32,47.67,0
"43178","al-'Uyaynah wa Mazar 'Ahal","SAU",7577,24.91,46.38,0
"43179","al-'Uyun","SAU",28534,25.61,49.54,0
"43180","al-Ab'adiyah","DZA",29561,36.27,1.68,0
"43181","al-Abyad Sidi Sayh","DZA",41358,32.9,0.53,0
"43182","al-Abyar","LBY",31955,32.18,20.6,0
"43183","al-Agwat","DZA",116386,33.81,2.88,0
"43184","al-Ahdariyah","DZA",58127,36.57,3.58,0
"43185","al-Ahmadi","KWT",39958,29.07,48.08,0
"43186","al-Am'arri","PSE",5715,31.89,35.21,0
"43187","al-Amriyah","DZA",27042,35.54,-1.02,0
"43188","al-Andalus","KWT",32921,29.31,47.88,0
"43189","al-Arba'a Tas","DZA",17404,36.64,3.38,0
"43190","al-Arba'a'","DZA",70822,36.57,3.15,0
"43191","al-Artawiyah","SAU",9377,26.51,45.34,0
"43192","al-Asir","DZA",35924,36.07,4.62,0
"43193","al-Asrafiyah","JOR",8105,32.1,35.8,0
"43194","al-Attaf","DZA",45406,36.22,1.66,0
"43195","al-Awjam","SAU",11668,26.56,49.94,0
"43196","al-Azraq as-Samali","JOR",6175,31.83,36.82,0
"43197","al-Bab","SYR",137565,36.37,37.53,0
"43198","al-Bad'","SAU",11632,28.49,35.01,0
"43199","al-Bada'i'","SAU",37689,27.45,42.98,0
"43200","al-Badi' as-Samali","SAU",6646,22.02,46.58,0
"43201","al-Badi' wal-Qurfi","SAU",8590,16.99,42.77,0
"43202","al-Bahah","SAU",91639,20.02,41.47,0
"43203","al-Balawinah","JOR",5682,32.25,35.6,0
"43204","al-Baq'ah","JOR",76049,32.07,35.84,0
"43205","al-Baqalitah","TUN",16231,35.62,11,0
"43206","al-Basrah","IRQ",2141270,30.5,47.83,0
"43207","al-Batha'","SAU",5516,26.39,49.98,0
"43208","al-Batrun","LBN",10968,34.27,35.65,0
"43209","al-Battaliyah","SAU",16907,25.43,49.63,0
"43210","al-Battan","TUN",6198,36.81,9.84,0
"43211","al-Bawga","SDN",19502,18.28,33.92,0
"43212","al-Bayad","DZA",73273,33.69,1.01,0
"43213","al-Bayda","LBY",121533,32.76,21.62,0
"43214","al-Bayda","YEM",43468,13.98,45.57,0
"43215","al-Bayuk","PSE",5642,31.27,34.26,0
"43216","al-Birah","PSE",39455,31.91,35.21,0
"43217","al-Biraq","LBY",40411,27.53,14.28,0
"43218","al-Blidah","DZA",162665,36.48,2.83,0
"43219","al-Budayyi'","BHR",34451,26.21,50.47,0
"43220","al-Buirah","DZA",88492,36.38,3.9,0
"43221","al-Bukayriyah","SAU",25687,26.15,43.66,0
"43222","al-Bunayyat","JOR",5675,31.88,35.88,0
"43223","al-Burayj","PSE",36171,31.43,34.4,0
"43224","al-Buraymi","OMN",76724,24.25,55.8,0
"43225","al-Burj","PSE",2459,31.45,34.9,0
"43226","al-Buwaydah","JOR",5014,32.42,35.82,0
"43227","al-Fahs","TUN",18263,36.38,9.9,0
"43228","al-Fallujah","IRQ",196049,33.36,43.77,0
"43229","al-Fandaqumiyah","PSE",3361,32.32,35.2,0
"43230","al-Far'ah","PSE",5742,32.3,35.35,0
"43231","al-Fardaws","KWT",68046,29.29,47.87,0
"43232","al-Farwaniyah","KWT",89537,29.27,47.91,0
"43233","al-Fasir","SDN",264734,13.63,25.35,0
"43234","al-Fasn","EGY",65150,28.83,30.89,0
"43235","al-Faw","IRQ",111722,29.99,48.46,0
"43236","al-Faw","SDN",8540,14.15,34.33,0
"43237","al-Fawwar","PSE",6726,31.48,35.07,0
"43238","al-Fayha'","KWT",20968,29.34,47.98,0
"43239","al-Fintas","KWT",24095,29.18,48.12,0
"43240","al-Fudul","SAU",6217,26.98,49.17,0
"43241","al-Fuhayhil","KWT",71321,29.08,48.13,0
"43242","al-Fuhays","JOR",13107,32.01,35.77,0
"43243","al-Fuhud","IRQ",22080,30.97,46.71,0
"43244","al-Fujayrah","ARE",65844,25.13,56.34,0
"43245","al-Fulah","SDN",11455,11.8,28.4,0
"43246","al-Funaytis","KWT",2032,29.24,48.1,0
"43247","al-Funaytis-al-Garbiyah","KWT",5499,29.23,48.06,0
"43248","al-Fuwayliq","SAU",5316,26.44,43.27,0
"43249","al-Gammas","IRQ",32075,31.75,44.62,0
"43250","al-Ganayim","EGY",48916,26.87,31.33,0
"43251","al-Gat","SAU",7306,26.03,44.95,0
"43252","al-Gaydah","YEM",4543,16.22,52.15,0
"43253","al-Gazawat","DZA",50002,35.1,-1.86,0
"43254","al-Guli'ah","DZA",38008,30.57,2.88,0
"43255","al-Guwayriyah","QAT",2386,25.84,51.25,0
"43256","al-Ha'it","SAU",6522,25.97,40.45,0
"43257","al-Habbaniyah","IRQ",68535,33.39,43.57,0
"43258","al-Habra","SAU",15085,26.05,43.55,0
"43259","al-Haburah","OMN",52108,23.99,57.1,0
"43260","al-Hada","SAU",7006,21.37,40.28,0
"43261","al-Haditah","IRQ",31893,34.14,42.37,0
"43262","al-Haditah al-Qadimah","SAU",6313,31.46,37.16,0
"43263","al-Hadr","PSE",9280,31.7,35.17,0
"43264","al-Haffah","SYR",17497,35.58,36.03,0
"43265","al-Hafji","SAU",55223,28.42,48.51,0
"43266","al-Hajar","DZA",48319,36.8,7.75,0
"43267","al-Hajirah","DZA",42360,32.62,5.52,0
"43268","al-Halidiyah","KWT",16781,29.33,47.95,0
"43269","al-Halis","IRQ",72023,33.86,44.52,0
"43270","al-Hamdaniyah","IRQ",29571,36.27,43.38,0
"43271","al-Hammah","TUN",36747,33.89,9.79,0
"43272","al-Hammamat","TUN",54462,36.4,10.62,0
"43273","al-Hamra'","JOR",6373,32.45,36.15,0
"43274","al-Hamra'","OMN",17851,23.12,57.28,0
"43275","al-Hamzah","IRQ",44599,31.73,44.98,0
"43276","al-Hanakiyah","SAU",15060,24.88,40.52,0
"43277","al-Hanasah","TUN",6494,35.14,10.75,0
"43278","al-Hannayah","DZA",43217,34.95,-1.37,0
"43279","al-Hariq","SAU",7667,23.63,46.51,0
"43280","al-Haritah","IRQ",98876,30.73,47.73,0
"43281","al-Harj","SAU",210468,24.15,47.31,0
"43282","al-Harrarah","QAT",184,24.9,51.18,0
"43283","al-Hartum Bahri","SDN",1626638,15.64,32.52,0
"43284","al-Harus","DZA",62320,36.66,6.83,0
"43285","al-Hasa","JOR",10371,30.82,35.98,0
"43286","al-Hasakah","SYR",81809,36.5,40.76,0
"43287","al-Hasimiyah","JOR",16472,32.13,36.12,0
"43288","al-Hasimiyah","JOR",6717,31.01,35.71,0
"43289","al-Hawamidiyah","EGY",108675,29.9,31.25,0
"43290","al-Hawatah","SDN",25021,13.45,34.62,0
"43291","al-Hawiyah","SAU",138979,21.44,40.5,0
"43292","al-Haws","SDN",11002,14.12,33.57,0
"43293","al-Hayatim","SAU",9645,24.17,47.23,0
"43294","al-Hayir","SAU",14142,25.79,45.38,0
"43295","al-Hayy","IRQ",81461,32.17,46.03,0
"43296","al-Hazm","YEM",16526,13.84,45.83,0
"43297","al-Hidd","BHR",13099,26.21,50.67,0
"43298","al-Hilaliyah","SDN",17678,14.94,33.23,0
"43299","al-Hillah","IRQ",289547,32.48,44.46,0
"43300","al-Hindiyah","IRQ",59219,32.55,44.22,0
"43301","al-Hirmil","LBN",11189,34.4,36.39,0
"43302","al-Hisah","QAT",4835,25.42,51.46,0
"43303","al-Hrak","SYR",24538,32.73,36.3,0
"43304","al-Hubar","SAU",169534,26.23,50.2,0
"43305","al-Huda","SDN",12696,14.55,32.92,0
"43306","al-Hudaydah","YEM",677315,14.8,42.95,0
"43307","al-Hufuf","SAU",298513,25.35,49.58,0
"43308","al-Hulaylah","SAU",17276,25.43,49.67,0
"43309","al-Hulwah","SAU",5984,23.45,46.81,0
"43310","al-Hums","LBY",207248,32.66,14.26,0
"43311","al-Hurmah","SAU",24873,21.9,42.05,0
"43312","al-Hurub","DZA",86544,36.27,6.69,0
"43313","al-Husahisa","SDN",29287,14.73,33.3,0
"43314","al-Husayni","SAU",5463,17.15,42.68,0
"43315","al-Hussayniyah","JOR",3813,31.03,35.72,0
"43316","al-Hussayniyah","JOR",5170,32.25,35.78,0
"43317","al-Husun","JOR",20792,32.48,35.89,0
"43318","al-Huwariyah","TUN",10823,37.06,11.01,0
"43319","al-Idrisiyah","DZA",41387,34.46,2.52,0
"43320","al-Itnayn","SAU",7326,18.04,42.75,0
"43321","al-Jabiriyah","KWT",35036,29.31,48.02,0
"43322","al-Jafr","JOR",3602,30.29,36.21,0
"43323","al-Jafr","SAU",8873,25.38,49.72,0
"43324","al-Jahra'","KWT",22727,29.35,47.69,0
"43325","al-Jalamah","PSE",2304,32.52,35.32,0
"43326","al-Jalazun","PSE",8679,31.95,35.22,0
"43327","al-Jamm","TUN",20293,35.3,10.71,0
"43328","al-Jaradiyah","SAU",7560,16.58,42.91,0
"43329","al-Jarissah","TUN",14595,35.85,8.63,0
"43330","al-Jawf","SAU",27290,29.81,39.87,0
"43331","al-Jazirah Aba","SDN",35360,13.2,32.64,0
"43332","al-Jib","PSE",4416,31.85,35.18,0
"43333","al-Jiftlik","PSE",4398,32.15,35.43,0
"43334","al-Jilfah","DZA",223124,34.68,3.25,0
"43335","al-Jissan","SAU",10609,25.39,49.75,0
"43336","al-Jizah","JOR",4472,31.7,35.95,0
"43337","al-Jubayhah","JOR",47638,32.02,35.86,0
"43338","al-Jubayl","SAU",253135,27.01,49.65,0
"43339","al-Jubayl","SAU",9274,25.4,49.65,0
"43340","al-Judaydah","PSE",4875,32.34,35.3,0
"43341","al-Judayrah","PSE",2019,31.87,35.21,0
"43342","al-Jumayliyah","QAT",1845,25.62,51.09,0
"43343","al-Jumum","SAU",22595,21.62,39.7,0
"43344","al-Junaynah","SDN",170618,13.45,22.44,0
"43345","al-Juwaydah","JOR",21362,31.89,35.93,0
"43346","al-Kaf","TUN",48496,36.19,8.71,0
"43347","al-Kamil wal-Wafi","OMN",21160,22.22,59.2,0
"43348","al-Kamilin","SDN",13953,15.08,33.18,0
"43349","al-Karak","JOR",23110,31.18,35.7,0
"43350","al-Karamah","JOR",9563,31.95,35.58,0
"43351","al-Karaymat","SDN",9963,14.35,32.95,0
"43352","al-Karib","TUN",7729,36.3,9.13,0
"43353","al-Karmil","PSE",2929,31.42,35.18,0
"43354","al-Kawah","SDN",10413,13.76,32.51,0
"43355","al-Kir'anah","QAT",1458,25.01,51.04,0
"43356","al-Kiswah","SYR",23778,33.35,36.23,0
"43357","al-Kittah","JOR",5733,32.28,35.84,0
"43358","al-Kufah","IRQ",131827,32.09,44.34,0
"43359","al-Kufrah","LBY",47919,24.2,23.29,0
"43360","al-Kurumuk","SDN",10627,10.55,34.28,0
"43361","al-Kut","IRQ",323392,32.5,45.82,0
"43362","al-Kuwayt","KWT",63596,29.38,47.99,1
"43363","al-Ladiqiyah","SYR",347026,35.54,35.78,0
"43364","al-Laila","SAU",28368,22.92,46.73,0
"43365","al-Lubban as-Sarqiyah","PSE",2498,32.07,35.24,0
"43366","al-Ma'murah","TUN",7063,36.47,10.8,0
"43367","al-Madaya","SAU",7356,16.77,42.73,0
"43368","al-Madhatiyah","IRQ",20593,32.4,44.67,0
"43369","al-Madinah","SAU",975218,24.48,39.59,0
"43370","al-Mafraq","JOR",58954,32.36,36.22,0
"43371","al-Magazi","PSE",24237,31.42,34.38,0
"43372","al-Mahbulah","KWT",18985,29.15,48.12,0
"43373","al-Mahdiyah","TUN",44580,35.52,11.07,0
"43374","al-Mahras","TUN",16513,34.53,10.49,0
"43375","al-Mahwah","SAU",19295,19.78,41.44,0
"43376","al-Mahwit","YEM",10192,15.49,43.57,0
"43377","al-Majaridah","SAU",15061,19.12,41.91,0
"43378","al-Majarr-al-Kabir","IRQ",36733,31.57,47.17,0
"43379","al-Majma'ah","SAU",41766,25.9,45.35,0
"43380","al-Malah","DZA",19823,35.39,-1.09,0
"43381","al-Malahah","SAU",5223,26.52,50,0
"43382","al-Malikiyah","BHR",14787,26.11,50.48,0
"43383","al-Malikiyah","SYR",18448,37.18,42.15,0
"43384","al-Manaqil","SDN",135623,14.25,32.98,0
"43385","al-Manqaf","KWT",40757,29.1,48.13,0
"43386","al-Mansiyah","JOR",6989,32.58,35.58,0
"43387","al-Mansurah","DZA",22915,36.08,4.46,0
"43388","al-Mansurah","DZA",54135,34.87,-1.34,0
"43389","al-Mansuriyah","KWT",9423,29.36,48,0
"43390","al-Marah","SAU",5275,25.58,49.58,0
"43391","al-Marawi'ah","YEM",44673,14.84,43.15,0
"43392","al-Marj","LBY",87089,32.5,20.83,0
"43393","al-Markaz","SAU",6581,25.4,49.73,0
"43394","al-Marsa","TUN",65742,36.88,10.34,0
"43395","al-Masa'din","TUN",7053,35.77,10.6,0
"43396","al-Masdur","TUN",3434,35.68,10.73,0
"43397","al-Masilah","DZA",120598,35.71,4.54,0
"43398","al-Masna'ah","OMN",65227,23.78,57.63,0
"43399","al-Massilah","KWT",2553,29.25,48.09,0
"43400","al-Mat'an","SAU",7262,17.44,42.55,0
"43401","al-Matammah","SDN",11580,16.7,33.36,0
"43402","al-Matlin","TUN",7668,37.25,10.05,0
"43403","al-Matwiyah","TUN",10331,33.97,10,0
"43404","al-Mawsil","IRQ",2143094,36.34,43.14,0
"43405","al-Mayadin","SYR",57522,35.02,40.46,0
"43406","al-Mazar","JOR",9529,31.07,35.7,0
"43407","al-Mazar as-Samaliyah","JOR",13360,32.47,35.79,0
"43408","al-Mazra'ah al-Qibliyah","PSE",3667,31.95,35.15,0
"43409","al-Mazra'ah as-Sarqiyah","PSE",5170,32,35.27,0
"43410","al-Mazzunah","TUN",5600,34.58,9.83,0
"43411","al-Middah","TUN",3651,36.73,10.85,0
"43412","al-Midnab","SAU",25071,25.86,44.23,0
"43413","al-Migair","DZA",68368,33.96,5.92,0
"43414","al-Mijlad","SDN",20384,11.04,27.74,0
"43415","al-Miknassi","TUN",14281,34.62,9.6,0
"43416","al-Miliyah","DZA",81788,36.76,6.27,0
"43417","al-Mindaq","SAU",9291,20.1,41.28,0
"43418","al-Mintaqah as-Sahiyah","KWT",5809,29.32,47.9,0
"43419","al-Miqdadiyah","IRQ",51989,33.97,44.92,0
"43420","al-Mishab","IRQ",23970,31.8,44.5,0
"43421","al-Misriyah","DZA",61372,33.56,-0.29,0
"43422","al-Mitlawi","TUN",42235,34.33,8.41,0
"43423","al-Mubarraz","SAU",296558,25.43,49.57,0
"43424","al-Mudaybi","OMN",67166,22.57,58.12,0
"43425","al-Mugayyir","JOR",8944,32.62,35.62,0
"43426","al-Mugayyir","PSE",2238,32.42,35.38,0
"43427","al-Mugayyir","PSE",2409,32.02,35.34,0
"43428","al-Muha","YEM",10145,13.32,43.24,0
"43429","al-Muhammadiyah","DZA",50289,35.6,0.06,0
"43430","al-Muharram","SYR",9374,34.82,37.08,0
"43431","al-Muharraq","BHR",98967,26.24,50.61,0
"43432","al-Muhassan","SYR",25402,35.23,40.33,0
"43433","al-Mukalla","YEM",307033,14.54,49.13,0
"43434","al-Muknin","TUN",50326,35.65,10.96,0
"43435","al-Munastir","TUN",65765,35.79,10.82,0
"43436","al-Munayzilah","SAU",16591,25.38,49.67,0
"43437","al-Murnaqiyah","TUN",14001,36.75,10.02,0
"43438","al-Musallamiyah","SDN",9552,14.57,33.35,0
"43439","al-Musayyib","IRQ",43432,32.78,44.3,0
"43440","al-Mutayrifi","SAU",6070,25.48,49.56,0
"43441","al-Muwayh","SAU",7492,22.43,41.76,0
"43442","al-Muzahimiyah","SAU",25427,24.47,46.28,0
"43443","al-Muzaylif","SAU",7333,19.53,41.05,0
"43444","al-Qabil","OMN",14231,22.57,58.7,0
"43445","al-Qadarif","SDN",336522,14.04,35.38,0
"43446","al-Qadisiyah","KWT",21739,29.35,48,0
"43447","al-Qal'ah","TUN",7260,33.49,9,0
"43448","al-Qal'at-al-Kabirah","TUN",46776,35.88,10.53,0
"43449","al-Qal'at-as-Sagirah","TUN",23349,35.84,10.57,0
"43450","al-Qalah","DZA",36677,36.91,8.44,0
"43451","al-Qamisli","SYR",86129,37.03,41.23,0
"43452","al-Qarah","SAU",9271,25.42,49.67,0
"43453","al-Qararah","DZA",87352,32.79,4.49,0
"43454","al-Qardahah","SYR",16491,35.45,36.05,0
"43455","al-Qaryatayn","SYR",32660,34.23,37.23,0
"43456","al-Qasim","IRQ",37638,32.3,44.68,0
"43457","al-Qasr","DZA",26679,36.69,4.85,0
"43458","al-Qasr","JOR",3899,31.31,35.75,0
"43459","al-Qasr","KWT",60583,29.34,47.71,0
"43460","al-Qasrayn","TUN",83404,35.18,8.83,0
"43461","al-Qatif","SAU",98177,26.52,50.02,0
"43462","al-Qayrawan","TUN",121094,35.68,10.1,0
"43463","al-Qaysumah","SAU",21060,28.31,46.13,0
"43464","al-Qitranah","JOR",4490,31.26,36.04,0
"43465","al-Qubaybah","PSE",1969,31.83,35.13,0
"43466","al-Qubbah","LBY",55472,32.77,22.25,0
"43467","al-Qudayh","SAU",26194,26.57,49.99,0
"43468","al-Qull","DZA",55427,37.02,6.55,0
"43469","al-Qull'ah","DZA",31143,36.63,2.77,0
"43470","al-Qunaytirah","SYR",36389,33.13,35.82,0
"43471","al-Qunfudah","SAU",21033,19.13,41.08,0
"43472","al-Qurayn","KWT",139386,29.2,48.07,0
"43473","al-Qurayn","SAU",12231,25.48,49.6,0
"43474","al-Qurayyat","SAU",105401,31.33,37.34,0
"43475","al-Quriyah","SYR",31379,34.96,40.55,0
"43476","al-Qusayr","SYR",42708,34.51,36.57,0
"43477","al-Qusur","TUN",5044,35.9,8.88,0
"43478","al-Qutayfah","SYR",16244,33.75,36.6,0
"43479","al-Qutaynah","SDN",18764,14.86,32.36,0
"43480","al-Quway'iyah","SAU",19182,24.07,45.28,0
"43481","al-Quwayrah","JOR",7528,29.8,35.32,0
"43482","al-Quwaysimah","JOR",32952,31.92,35.95,0
"43483","al-Quz","SAU",20962,18.97,41.31,0
"43484","al-Tahir","DZA",66766,36.41,5.94,0
"43485","al-Ubayyid","SDN",410941,13.19,30.22,0
"43486","al-Wad","DZA",130657,33.37,6.86,0
"43487","al-Wafrah","KWT",10461,28.62,47.93,0
"43488","al-Wahah","KWT",40175,29.34,47.67,0
"43489","al-Wahat-al-Bahriyah","EGY",30266,28.65,29.01,0
"43490","al-Wajh","SAU",27304,26.23,36.47,0
"43491","al-Wakrah","QAT",26989,25.18,51.61,0
"43492","al-Wardanin","TUN",18625,35.72,10.67,0
"43493","al-Waslatiyah","TUN",10167,35.85,9.59,0
"43494","al-Winzah","DZA",65771,35.96,8.12,0
"43495","al-Wukayr","QAT",5236,25.13,51.53,0
"43496","al-Yadudah","JOR",13918,31.85,35.92,0
"43497","al-Yamun","PSE",16625,32.48,35.23,0
"43498","al-Yarmawk","KWT",16506,29.29,47.93,0
"43499","al-`Amarat","OMN",41892,23.52,58.51,0
"43500","al-`Awabi","OMN",10832,23.31,57.53,0
"43501","an-Na'amah","DZA",8939,33.27,-0.32,0
"43502","an-Na'mah","MRT",37415,16.62,-7.26,0
"43503","an-Nabatiyat-at-Tahta","LBN",100541,33.41,35.48,0
"43504","an-Nabiyah","SAU",12737,26.49,49.97,0
"43505","an-Nabk","SYR",50923,34.03,36.73,0
"43506","an-Nafidah","TUN",10835,36.14,10.38,0
"43507","an-Najaf","IRQ",492509,31.99,44.33,0
"43508","an-Nasim","KWT",16794,29.33,47.72,0
"43509","an-Nasir","EGY",36130,24.51,33.03,0
"43510","an-Nasiriyah","IRQ",407647,31.04,46.26,0
"43511","an-Nasraniyah","QAT",689,25.4,51.07,0
"43512","an-Nimas","SAU",24530,19.12,42.13,0
"43513","an-Nu'ayriyah","SAU",21731,27.47,48.47,0
"43514","an-Nu'ayyimah","JOR",12745,32.42,35.91,0
"43515","an-Nu'maniyah","IRQ",48233,32.54,45.41,0
"43516","an-Nuhud","SDN",114226,12.69,28.42,0
"43517","an-Nusayrat","PSE",64080,31.46,34.38,0
"43518","an-Nuzha","KWT",14635,29.35,47.99,0
"43519","ar-Rabbah","JOR",4295,31.27,35.74,0
"43520","ar-Rabiyah","KWT",37715,29.29,47.9,0
"43521","ar-Ragayah","DZA",54699,36.73,3.35,0
"43522","ar-Rahad","SDN",26806,12.73,30.63,0
"43523","ar-Ram","PSE",25559,31.85,35.24,0
"43524","ar-Ramadi","IRQ",278766,33.43,43.31,0
"43525","ar-Ramsi","DZA",52723,35.07,-1.44,0
"43526","ar-Ramta","JOR",77434,32.57,36.01,0
"43527","ar-Rank","SDN",27579,11.76,32.88,0
"43528","ar-Raqqah","SYR",182394,35.93,39.02,0
"43529","ar-Rass","SAU",83853,25.87,43.5,0
"43530","ar-Rastan","SYR",55749,34.93,36.74,0
"43531","ar-Rawdah","KWT",31821,29.32,48,0
"43532","ar-Rawhiyah","TUN",4251,35.65,9.05,0
"43533","ar-Ray","KWT",6558,29.31,47.93,0
"43534","ar-Rayyan","QAT",286546,25.32,51.37,0
"43535","ar-Rifa'a","BHR",98374,26.12,50.54,0
"43536","ar-Rifa'i","IRQ",25947,31.73,46.11,0
"43537","ar-Rihiyah","PSE",3478,31.47,35.08,0
"43538","ar-Riq'ay","KWT",19879,29.31,47.91,0
"43539","ar-Riqab","TUN",6745,34.87,9.78,0
"43540","ar-Riqqah","KWT",54379,29.15,48.11,0
"43541","ar-Rudayyif","TUN",30290,34.38,8.15,0
"43542","ar-Ruhaybah","SYR",28065,33.75,36.7,0
"43543","ar-Rumaytah","IRQ",49140,31.53,45.22,0
"43544","ar-Rumaytiyah","KWT",32636,29.32,48.07,0
"43545","ar-Rusayris","SDN",29563,11.86,34.37,0
"43546","ar-Russayfah","JOR",245612,32.02,36.02,0
"43547","ar-Rustaq","OMN",82086,23.4,57.43,0
"43548","ar-Rutbah","IRQ",23050,33.04,40.3,0
"43549","ar-Ruwaydah","SAU",5323,24,47.06,0
"43550","ar-Ruways","QAT",3406,26.14,51.22,0
"43551","ar-Ruwaysid","JOR",5456,32.5,38.2,0
"43552","ar-Ruwibah","DZA",20592,36.73,3.27,0
"43553","ar-Ruwisat","DZA",86004,31.92,5.37,0
